Customer_Id,Age,Monthly_Income,Credit_Score,Credit_Score_Band,Loan_Amount,Interest_Rate,Loan_Term,Loan_Type,Debt_Income,Repayment_Status,Transaction_Id,Gender,Transaction_Amount,Transaction_Type,Transaction_Date,Transaction_Year,Transaction_Month,Product_Id,Product_Name,Interaction_Date,Interaction_Year,Interaction_Day_Name,Interaction_Type,Transaction_Frequency
C03,62,197736.84,829,Excellent,158861.84,6.4,60,Auto,0.8034003173106236,0,aa9c65f1-a10e-4ec2-a964-7449cd394071,Female,452.8,Withdrawal,2024-03-13,2024,3,P029,Small Business Loan,2023-12-08,2023,Friday,Clicked,1
C024,32,143980.36,528,Poor,760468.81,4.29,48,Personal,5.281753775306577,0,ee59452a-c366-4723-92eb-95e364939518,Female,161.4,Deposit,2023-11-18,2023,11,P01,Savings Account,2023-11-11,2023,Saturday,Viewed,8
C020,62,156351.62,747,Excellent,693897.52,1.42,60,Personal,4.4380577572525315,0,78c07910-e9cb-4fe8-afe5-4173c0caf455,Male,79.9,Withdrawal,2024-07-18,2024,7,P029,Small Business Loan,2024-02-17,2024,Saturday,Viewed,9
C098,20,61826.21,456,Poor,170210.84,5.39,60,Mortgage,2.753053114528612,1,ad551e27-5fde-4ff5-8c10-abf69f04b941,Male,1392.53,Deposit,2024-05-24,2024,5,P013,Bond,2024-02-09,2024,Friday,Purchased,2
C069,63,132741.44,474,Poor,458140.17,10.66,24,Personal,3.4513726082826883,0,b512dc67-69f2-4e91-8b0c-0f821ea3f1e8,Male,1516.2,Withdrawal,2024-07-13,2024,7,P027,Holiday Loan,2024-06-02,2024,Sunday,Clicked,7
C094,48,174020.92,752,Excellent,769025.06,6.48,60,Personal,4.419152938623701,0,0e67cb34-5ab9-41ac-95e3-a435613c9181,Male,398.01,Withdrawal,2024-03-08,2024,3,P043,Money Market Account,2024-03-30,2024,Saturday,Purchased,1
C040,34,58030.34,301,Poor,199153.82,4.97,60,Mortgage,3.431891317541824,1,14592f05-ac3d-4ff1-8b16-6d6bd7270ec7,Female,672.09,Withdrawal,2024-04-13,2024,4,P09,Investment Fund,2024-07-06,2024,Saturday,Viewed,4
C062,51,190270.78,613,Fair,376239.34,12.71,24,Education,1.9773889611426412,1,7dc6f696-8f8d-49ef-950f-68b57819f800,Female,492.76,Withdrawal,2023-09-25,2023,9,P08,Student Loan,2023-12-22,2023,Friday,Viewed,4
C038,32,189559.79,791,Excellent,639061.23,5.23,24,Education,3.3712910844646955,0,3288aefe-e5d9-4639-8856-f06593dad2db,Male,681.01,Deposit,2024-09-13,2024,9,P024,Travel Loan,2023-12-26,2023,Tuesday,Clicked,9
C05,66,87152.46,370,Poor,345399.31,12.96,48,Mortgage,3.963161911895545,1,93929d91-115c-401b-a413-4cea1c820073,Female,1563.06,Deposit,2023-12-14,2023,12,P011,Insurance Policy,2024-02-14,2024,Wednesday,Clicked,2
C059,19,41877.15,704,Good,165298.18,6.99,12,Mortgage,3.9472165608213547,0,007d79e2-cbcd-4f16-9d0d-35448ba16f42,Female,353.23,Withdrawal,2024-07-04,2024,7,P043,Money Market Account,2024-01-15,2024,Monday,Purchased,6
C071,54,151206.25,829,Excellent,377378.11,5.56,12,Education,2.4957838052329184,0,6c842dfb-3cf6-4126-ab9c-262693ddb8d6,Male,1069.92,Deposit,2024-06-07,2024,6,P024,Travel Loan,2024-06-17,2024,Monday,Purchased,5
C066,63,88718.73,542,Poor,131194.03,3.55,36,Business,1.4787636162059579,0,95c43907-901e-4ae0-ada0-784f1c4efc3e,Female,670.22,Withdrawal,2023-11-22,2023,11,P01,Savings Account,2024-01-30,2024,Tuesday,Clicked,5
C049,42,149165.57,395,Poor,537972.71,9.11,48,Mortgage,3.606547476069712,0,cb9fd054-7249-4db9-9b8a-d4c709f79c32,Female,1186.65,Deposit,2024-02-05,2024,2,P048,Property Investment,2024-07-11,2024,Thursday,Purchased,5
C01,27,102335.98,377,Poor,231880.14,5.49,48,Auto,2.265871104180563,1,1eff55a2-b26a-4989-923d-89cafec33da1,Male,766.86,Deposit,2023-09-25,2023,9,P09,Investment Fund,2024-09-04,2024,Wednesday,Viewed,8
C03,67,71382.68,574,Poor,476659.04,7.22,60,Mortgage,6.677516730949301,0,7962e7a8-f995-4cb2-a139-ece149efe8d0,Male,464.37,Deposit,2024-06-28,2024,6,P019,Home Improvement Loan,2024-03-18,2024,Monday,Clicked,1
C046,51,71816.48,676,Good,891594.71,1.55,36,Auto,12.414904072157254,0,2ad0369c-6a7d-46b8-9d51-1c9a05af216b,Female,1352.4,Withdrawal,2023-10-28,2023,10,P012,Mutual Fund,2023-10-07,2023,Saturday,Clicked,2
C082,58,170365.33,538,Poor,998443.23,11.71,60,Personal,5.8606010389555205,0,95ed330d-2173-4390-8a5f-7cc46ecfcaa2,Female,1830.75,Deposit,2023-11-29,2023,11,P036,International Investment,2024-04-27,2024,Saturday,Viewed,5
C099,20,132865.95,331,Poor,532911.94,6.04,60,Mortgage,4.010899255979428,0,f44e32d3-f826-476b-acd8-b19a569b4767,Female,1196.57,Withdrawal,2024-01-18,2024,1,P04,Personal Loan,2024-09-02,2024,Monday,Clicked,3
C052,24,66677.84,808,Excellent,459987.64,13.15,12,Auto,6.8986583848546985,1,edf9923a-9f05-46de-9fef-b8cf56f0c0aa,Male,1118.99,Withdrawal,2024-03-17,2024,3,P010,Retirement Plan,2023-10-18,2023,Wednesday,Purchased,3
C040,30,69191.76,436,Poor,901198.63,10.72,48,Auto,13.024652501974225,1,5d3241ce-38f6-4688-afed-44cb1852b783,Male,1382.3,Withdrawal,2023-11-05,2023,11,P01,Savings Account,2024-06-19,2024,Wednesday,Clicked,4
C081,67,34847.22,483,Poor,581252.27,14.05,24,Auto,16.68001837736267,1,71d67c43-0660-442e-8a7d-cbe259a98eef,Male,116.76,Deposit,2023-11-07,2023,11,P06,Auto Loan,2024-05-11,2024,Saturday,Purchased,7
C080,62,38627.9,499,Poor,140747.59,14.2,24,Education,3.6436769795924704,0,1c78a6f7-188d-478a-891d-cf4dc7c84687,Male,814.82,Deposit,2024-07-08,2024,7,P049,Auto Insurance,2024-08-14,2024,Wednesday,Viewed,2
C047,20,95731.86,751,Excellent,778988.22,2.35,60,Mortgage,8.137188810496317,1,74494688-7196-4f62-909c-81e8271deca1,Female,1248.32,Withdrawal,2024-09-19,2024,9,P044,Insurance Savings,2023-10-21,2023,Saturday,Viewed,1
C041,57,120528.74,608,Fair,917113.29,2.56,12,Auto,7.609083858339513,0,d12ff032-c278-42fe-9517-952de7398501,Male,593.95,Deposit,2024-03-08,2024,3,P027,Holiday Loan,2023-12-08,2023,Friday,Clicked,7
C093,49,160398.79,405,Poor,467184.7,7.01,48,Personal,2.91264478990147,0,a8860469-9817-4da1-a120-7820870f9ece,Male,557.45,Withdrawal,2023-10-04,2023,10,P047,Healthcare Savings,2023-12-25,2023,Monday,Viewed,7
C025,65,131904.18,637,Fair,873246.45,12.02,48,Personal,6.6203091516887485,1,95e9cf4b-609b-4eb4-a8fe-e383bebca098,Female,1883.67,Deposit,2024-08-06,2024,8,P043,Money Market Account,2023-11-22,2023,Wednesday,Clicked,8
C056,36,95962.47,805,Excellent,874655.37,3.79,12,Mortgage,9.11455665949407,0,e048e0ba-dff7-475a-9f20-7ec3b09e1ccb,Female,55.79,Deposit,2023-11-16,2023,11,P034,Stock Investment,2024-02-19,2024,Monday,Viewed,6
C076,54,163009.67,605,Fair,752950.99,9.02,36,Personal,4.619057200716988,0,5be1672a-04e4-4e8b-b79a-900cd9c42188,Female,1894.07,Withdrawal,2024-05-17,2024,5,P046,Child Education Fund,2023-11-25,2023,Saturday,Clicked,1
C086,23,174933.49,522,Poor,221239.95,13.55,24,Auto,1.2647089473833741,0,c18a661a-fcbc-441c-89df-daa2e2500c71,Male,968.43,Deposit,2023-12-01,2023,12,P041,Retirement Savings,2024-08-15,2024,Thursday,Viewed,10
C091,25,40923.97,587,Fair,318504.07,2.93,12,Auto,7.782824344754431,0,2e009102-1150-409f-a921-7cf8fe3eda52,Male,1631.15,Withdrawal,2024-06-11,2024,6,P09,Investment Fund,2024-02-09,2024,Friday,Viewed,7
C083,41,129738.83,455,Poor,240498.72,9.66,12,Mortgage,1.8537142658061585,0,b788b193-73cc-4a1f-beeb-0ef049b0d1da,Male,120.98,Withdrawal,2024-02-10,2024,2,P047,Healthcare Savings,2024-07-23,2024,Tuesday,Viewed,2
C017,21,109917.19,611,Fair,443292.03,7.1,24,Mortgage,4.032963633804686,0,b9aab697-faae-4887-90eb-b29318588c8e,Male,773.17,Withdrawal,2024-08-24,2024,8,P04,Personal Loan,2023-10-15,2023,Sunday,Purchased,5
C016,58,22192.54,546,Poor,512682.83,4.67,60,Auto,23.101584135930363,1,6754d2af-78e1-4322-9adf-2b66345e90fc,Female,133.99,Withdrawal,2024-07-14,2024,7,P049,Auto Insurance,2024-04-16,2024,Tuesday,Clicked,3
C038,24,42896.4,620,Fair,699386.35,13.07,24,Education,16.304080295782395,1,b3ef07e1-8e7d-4b94-960e-5acfd779d47f,Female,1617.61,Withdrawal,2023-10-13,2023,10,P043,Money Market Account,2023-10-05,2023,Thursday,Viewed,9
C057,48,185179.72,713,Good,473313.54,13.22,48,Personal,2.555968547743781,0,844321bf-1650-483e-8905-0ac2a5bec833,Male,1430.59,Deposit,2024-05-26,2024,5,P03,Credit Card,2023-10-24,2023,Tuesday,Viewed,6
C043,33,143655.08,669,Fair,426611.98,1.07,12,Mortgage,2.9696964423395262,0,44361a8d-1ef1-4f2b-bb1b-992c48fd5f1b,Female,1853.11,Withdrawal,2024-08-31,2024,8,P035,Real Estate Investment,2024-08-18,2024,Sunday,Clicked,1
C024,32,50807.3,748,Excellent,646489.66,13.37,60,Mortgage,12.72434591092225,0,a505d0ac-6768-47d0-aa1d-b8fcb8984549,Female,1485.83,Withdrawal,2024-01-19,2024,1,P08,Student Loan,2024-03-10,2024,Sunday,Purchased,8
C066,61,109013.49,758,Excellent,361531.65,13.46,60,Auto,3.3163936866896013,1,fce3432a-1edd-4774-b894-f36457dac3f2,Male,35.36,Withdrawal,2023-12-28,2023,12,P023,Long-Term Loan,2024-04-23,2024,Tuesday,Purchased,5
C085,31,180712.65,493,Poor,887641.82,8.12,36,Mortgage,4.911896427837232,0,49440555-53e4-4ae2-8922-df8dae70946d,Male,1715.01,Withdrawal,2023-11-14,2023,11,P08,Student Loan,2024-04-08,2024,Monday,Purchased,1
C073,25,172623.75,349,Poor,765006.82,7.92,60,Education,4.431642922830723,0,f9e5f936-e042-497a-a283-e6c69d4127b9,Male,892.75,Withdrawal,2024-02-18,2024,2,P037,Fixed Deposit,2023-10-30,2023,Monday,Purchased,2
C059,42,58101.52,602,Fair,355500.98,2.43,36,Personal,6.118617550797294,1,18841c20-5fda-4354-a612-71b55313d974,Male,1049.17,Withdrawal,2024-06-30,2024,6,P036,International Investment,2024-05-30,2024,Thursday,Purchased,6
C046,42,81257.06,629,Fair,897708.75,6.08,36,Auto,11.047763111291498,0,a7e117f3-ddc0-40f6-acdb-c1db86f58da7,Male,376.6,Deposit,2024-07-24,2024,7,P019,Home Improvement Loan,2024-07-24,2024,Wednesday,Clicked,2
C027,50,142403.59,580,Fair,695072.95,3.39,36,Auto,4.881007213371516,0,b83a9ca8-6da4-4e5a-ae92-e2b6844e9ff0,Male,665.05,Deposit,2024-08-11,2024,8,P022,Short-Term Loan,2024-02-26,2024,Monday,Clicked,8
C017,23,33023.81,511,Poor,720068.71,2.03,24,Auto,21.804531639444388,1,bdc12947-de87-4b9b-b24e-b36496820c8c,Male,1616.19,Deposit,2024-07-10,2024,7,P03,Credit Card,2024-02-01,2024,Thursday,Clicked,5
C048,42,166152.69,479,Poor,988974.53,1.44,48,Education,5.9522029405602765,0,5110ca82-d26b-4fea-b4c6-e97d48b4d266,Female,889.23,Withdrawal,2024-06-18,2024,6,P07,Business Loan,2024-04-06,2024,Saturday,Purchased,10
C027,44,38603.13,811,Excellent,523976.86,4.0,60,Business,13.573429408444342,0,73abc24a-7237-4cec-a373-a99628b6eaa5,Male,1359.56,Withdrawal,2024-04-11,2024,4,P010,Retirement Plan,2024-03-10,2024,Sunday,Clicked,8
C064,46,96133.59,760,Excellent,300454.65,8.56,36,Education,3.1253867664777735,0,318615da-fedc-4332-81df-4d6fe928f48d,Male,649.91,Deposit,2024-04-14,2024,4,P029,Small Business Loan,2024-09-07,2024,Saturday,Viewed,2
C080,28,145739.38,622,Fair,575325.21,9.64,12,Business,3.9476304208238018,0,ce7814d1-58f3-489c-b082-f5ef19a5590e,Female,1429.46,Withdrawal,2024-01-16,2024,1,P038,Recurring Deposit,2023-12-29,2023,Friday,Clicked,2
C07,30,99722.84,365,Poor,821389.81,5.43,48,Education,8.23672701258809,0,9e21c9f7-b74b-4f7a-a172-520e454497e4,Female,1429.13,Withdrawal,2024-02-12,2024,2,P021,Cash Credit,2023-11-03,2023,Friday,Clicked,2
C032,61,187125.09,530,Poor,432892.44,13.54,48,Auto,2.313385340255548,0,a993cb2d-ca46-4877-90a6-5a7beb1e4b7f,Female,1990.55,Withdrawal,2024-02-10,2024,2,P047,Healthcare Savings,2024-03-09,2024,Saturday,Viewed,8
C038,38,130771.59,524,Poor,231841.97,7.0,24,Business,1.7728771975625592,0,da905880-616e-4487-adbe-98df665ece7e,Male,73.8,Withdrawal,2024-06-16,2024,6,P035,Real Estate Investment,2024-08-14,2024,Wednesday,Clicked,9
C098,49,96594.82,365,Poor,526684.28,11.06,12,Personal,5.452510600464911,0,04effc77-53dc-48d9-ba56-ad8eddc4c44c,Male,1101.62,Withdrawal,2024-03-31,2024,3,P040,Gold Investment,2023-10-02,2023,Monday,Clicked,2
C087,31,54036.28,634,Fair,127477.23,8.1,12,Mortgage,2.3591044757337105,0,d22c400b-fda9-4291-9724-5d2548ef9ead,Female,741.78,Withdrawal,2024-03-05,2024,3,P042,High-Yield Savings Account,2024-09-18,2024,Wednesday,Purchased,6
C056,53,59097.55,323,Poor,199657.78,3.57,36,Personal,3.3784442840693054,1,14e47eb2-a0d6-476f-9b32-24dd9a73fac2,Male,973.05,Deposit,2024-01-01,2024,1,P044,Insurance Savings,2024-04-09,2024,Tuesday,Clicked,6
C06,64,28066.53,339,Poor,544454.44,14.47,36,Personal,19.398708711051917,1,b06cad4d-c7dc-4a0a-977d-adba2083cbdd,Male,672.28,Deposit,2024-03-01,2024,3,P040,Gold Investment,2024-04-03,2024,Wednesday,Viewed,8
C081,53,136740.0,748,Excellent,669360.86,13.33,60,Business,4.895135732046219,0,f9d605b0-0674-4b38-ba7c-ab1390c37f9f,Male,272.38,Withdrawal,2024-05-24,2024,5,P023,Long-Term Loan,2024-02-01,2024,Thursday,Viewed,7
C087,54,136877.86,583,Fair,372753.71,13.35,36,Auto,2.723257873844609,0,fa70d0e1-a647-410d-bb31-c2e6d71e2da8,Female,192.2,Withdrawal,2023-11-17,2023,11,P020,Gold Loan,2023-12-13,2023,Wednesday,Purchased,6
C056,44,137913.47,514,Poor,255390.21,13.43,36,Business,1.85181483723091,0,0f6b99ca-0533-4738-8c24-f6363eb89549,Male,1184.31,Deposit,2023-12-23,2023,12,P09,Investment Fund,2024-07-17,2024,Wednesday,Viewed,6
C031,64,159618.55,836,Excellent,509091.29,7.02,12,Mortgage,3.1894243494882017,0,cdf24f7d-f4c8-4e00-a049-609c1a0f45b4,Female,907.59,Withdrawal,2024-08-13,2024,8,P041,Retirement Savings,2024-05-08,2024,Wednesday,Clicked,6
C068,65,105979.09,850,Excellent,609751.79,9.08,24,Business,5.753510338690397,0,46800046-4670-403b-83d3-f63f3644318e,Male,1126.32,Deposit,2023-10-05,2023,10,P09,Investment Fund,2024-06-28,2024,Friday,Clicked,4
C081,55,156287.0,600,Fair,165809.03,3.16,48,Auto,1.0609265645895052,0,9def6d34-fd14-4da1-a71a-223961a6c9ae,Female,1173.2,Withdrawal,2023-11-26,2023,11,P045,Pension Plan,2024-04-26,2024,Friday,Purchased,7
C081,46,49329.96,352,Poor,823438.67,14.07,48,Auto,16.692465795634135,0,93d39b35-ecec-4353-874d-3d48b05a7b1d,Female,192.5,Deposit,2024-09-14,2024,9,P020,Gold Loan,2024-02-24,2024,Saturday,Clicked,7
C059,68,84215.3,331,Poor,523916.01,11.08,24,Mortgage,6.221149957311795,0,d609dccd-a31e-4565-918b-4c131d026438,Male,1089.99,Withdrawal,2024-07-27,2024,7,P043,Money Market Account,2024-01-16,2024,Tuesday,Purchased,6
C06,36,57467.5,467,Poor,511427.37,3.23,48,Mortgage,8.899419149954323,0,60cca1f5-def0-4b84-a401-5bd19ec49f2d,Female,1307.96,Withdrawal,2024-08-03,2024,8,P05,Home Loan,2023-12-11,2023,Monday,Purchased,8
C058,18,46241.09,503,Poor,236804.36,7.57,24,Business,5.121080839573635,0,c96571f4-e73e-403c-aab5-aeb88976744c,Male,1039.66,Withdrawal,2024-01-09,2024,1,P032,Education Savings Plan,2023-11-30,2023,Thursday,Clicked,2
C060,37,22678.77,564,Poor,294391.15,5.99,48,Personal,12.98091342696275,0,9f9e03c5-cec0-4782-a9c3-1b15591de36e,Male,1242.1,Deposit,2023-12-10,2023,12,P024,Travel Loan,2023-12-01,2023,Friday,Purchased,6
C046,67,144149.53,364,Poor,624398.45,13.11,12,Education,4.331602399258603,0,0efaeeaf-6956-40b7-bca4-21079af7336f,Male,1742.23,Deposit,2024-07-24,2024,7,P045,Pension Plan,2024-06-06,2024,Thursday,Viewed,2
C026,18,24188.32,796,Excellent,415239.72,13.14,36,Education,17.16695165269849,0,6648a2f3-ee82-4d43-8f5e-c4797af9ca95,Female,999.31,Deposit,2024-04-16,2024,4,P013,Bond,2024-01-26,2024,Friday,Viewed,9
C069,67,187167.92,485,Poor,736671.03,9.88,12,Auto,3.9358829760997502,0,d84cbd5b-38dd-49e2-bcc5-642d39ac4d7d,Male,126.53,Withdrawal,2024-07-29,2024,7,P022,Short-Term Loan,2024-03-01,2024,Friday,Viewed,7
C033,30,110469.4,570,Poor,678816.35,10.51,12,Personal,6.144836036042561,0,eefbb8fa-ff0e-4652-95ea-fa9a8c4b6fc5,Male,887.78,Withdrawal,2024-06-27,2024,6,P021,Cash Credit,2024-06-07,2024,Friday,Viewed,9
C013,19,62697.0,663,Fair,762504.08,6.9,48,Auto,12.161731502304734,0,e3585702-2650-4366-8aca-2db79d6834b5,Male,367.1,Deposit,2024-02-27,2024,2,P014,Certificate of Deposit,2023-10-28,2023,Saturday,Clicked,8
C029,47,120944.92,642,Fair,832617.45,1.22,12,Mortgage,6.884269715503553,0,f363bb32-18e2-4f26-9611-76a737095b35,Male,608.35,Deposit,2024-07-09,2024,7,P048,Property Investment,2023-10-27,2023,Friday,Clicked,8
C085,60,133981.37,794,Excellent,240557.67,7.77,48,Education,1.7954561145329386,0,2f74b891-7369-4797-9d85-9cb8ede9a923,Female,616.29,Withdrawal,2024-09-04,2024,9,P046,Child Education Fund,2024-01-26,2024,Friday,Viewed,1
C051,70,177504.16,530,Poor,761754.55,4.77,24,Auto,4.291474351925048,1,9040fd98-c10e-4863-8f9e-4da8e4f6c46a,Female,163.02,Deposit,2024-08-06,2024,8,P04,Personal Loan,2023-09-21,2023,Thursday,Purchased,6
C083,42,100106.26,398,Poor,197369.45,9.76,12,Business,1.9715994783942585,0,f021cd2f-955e-4a01-9e57-f99e3805be26,Female,114.82,Withdrawal,2024-05-27,2024,5,P06,Auto Loan,2024-04-28,2024,Sunday,Clicked,2
C018,61,59801.15,342,Poor,971800.56,1.2,12,Education,16.25053297470032,1,aa44b82d-6fa0-45ed-bb34-3236b7757b28,Female,1224.34,Withdrawal,2024-01-21,2024,1,P040,Gold Investment,2024-02-06,2024,Tuesday,Purchased,5
C014,31,55539.54,400,Poor,181967.24,12.68,12,Education,3.2763548275696914,0,2a899274-d13c-463a-a11d-54c8d2adf531,Female,1551.37,Withdrawal,2024-01-18,2024,1,P039,Loan Against Property,2024-07-24,2024,Wednesday,Viewed,1
C024,69,190967.81,754,Excellent,603336.31,1.39,12,Education,3.15936130806548,0,e67bda74-c016-4fba-b0a7-eb73629ca714,Male,1146.08,Deposit,2024-03-01,2024,3,P043,Money Market Account,2024-07-11,2024,Thursday,Viewed,8
C010,46,44219.4,826,Excellent,288347.29,3.99,24,Education,6.520832259144176,0,c9de1edb-170f-4343-8ef8-2c1973e41263,Female,255.62,Deposit,2024-06-01,2024,6,P018,Auto Refinance,2024-08-02,2024,Friday,Clicked,1
C042,31,48237.93,391,Poor,278056.2,13.32,12,Personal,5.764264760117194,1,6aa8f5ab-83cf-450a-9808-a7bbc96c53e3,Female,804.6,Withdrawal,2024-06-15,2024,6,P011,Insurance Policy,2023-11-25,2023,Saturday,Clicked,4
C093,46,100343.57,357,Poor,765222.87,2.83,36,Auto,7.626027955752421,1,2a8bfef2-1031-4406-9bcb-aa2c9ce3848c,Male,282.74,Withdrawal,2024-01-05,2024,1,P046,Child Education Fund,2023-10-14,2023,Saturday,Viewed,7
C049,29,147026.02,801,Excellent,246090.38,10.44,12,Mortgage,1.6737879458343496,0,dfdfd5e1-9167-4419-9957-5770aa1ce8da,Female,346.72,Withdrawal,2023-11-03,2023,11,P021,Cash Credit,2024-02-01,2024,Thursday,Purchased,5
C057,25,155349.34,622,Fair,872387.16,13.63,24,Business,5.615647675104381,0,8add5518-c74d-42bb-911d-c0aeaf432203,Female,1320.75,Deposit,2024-02-19,2024,2,P049,Auto Insurance,2024-08-02,2024,Friday,Viewed,6
C028,18,65869.92,625,Fair,544092.97,13.61,60,Mortgage,8.260112810217471,0,48706ef9-891e-401e-b5a1-cda929760b15,Female,1163.42,Withdrawal,2024-07-09,2024,7,P036,International Investment,2024-07-26,2024,Friday,Clicked,1
C034,26,188237.17,566,Poor,422078.67,10.89,12,Personal,2.242270588747164,0,747be214-d043-410e-8f70-6236e33891c2,Male,835.21,Deposit,2024-05-23,2024,5,P029,Small Business Loan,2024-05-06,2024,Monday,Purchased,10
C017,26,108850.28,400,Poor,375109.76,14.64,12,Auto,3.446107442259221,0,72aef84d-d229-4a6a-8ca6-8257ffb258d8,Male,790.71,Withdrawal,2024-02-10,2024,2,P014,Certificate of Deposit,2023-10-21,2023,Saturday,Viewed,5
C023,53,75455.99,841,Excellent,226415.03,7.8,60,Business,3.0006236748069965,0,81bb1f04-d9a5-4662-bb63-1010f6c60157,Female,1819.99,Withdrawal,2024-01-15,2024,1,P030,Agricultural Loan,2024-02-25,2024,Sunday,Viewed,3
C064,39,41568.1,793,Excellent,184111.46,5.07,24,Personal,4.429152643493448,0,a2b0e0d4-3f3d-4a1d-ab69-d46569ccfb9f,Male,1832.51,Deposit,2024-02-28,2024,2,P023,Long-Term Loan,2024-04-19,2024,Friday,Clicked,2
C058,19,28008.72,550,Poor,678915.72,10.97,12,Personal,24.239441145471837,0,9656bd25-c038-4779-b40a-8b33ecff248e,Female,1088.19,Deposit,2024-07-03,2024,7,P028,Debt Consolidation Loan,2024-04-11,2024,Thursday,Clicked,2
C079,44,82079.45,837,Excellent,729244.35,7.33,36,Education,8.884615454903756,0,7e15b417-f097-490b-9dec-b47754f6157d,Female,1420.3,Deposit,2023-11-22,2023,11,P04,Personal Loan,2024-03-31,2024,Sunday,Clicked,1
C033,68,81322.28,357,Poor,856756.23,7.71,48,Mortgage,10.535319841007901,0,78de89c1-c8b9-4d80-a1e8-1cd44f1d868f,Male,1910.5,Withdrawal,2024-05-25,2024,5,P041,Retirement Savings,2024-04-13,2024,Saturday,Purchased,9
C079,25,178773.72,611,Fair,620843.49,2.34,60,Auto,3.472789456973877,0,f6e56298-a565-4e3d-81c6-fcdf9b9a0d75,Female,972.05,Withdrawal,2024-09-01,2024,9,P014,Certificate of Deposit,2024-06-06,2024,Thursday,Clicked,1
C028,59,65371.71,683,Good,312850.7,11.12,24,Auto,4.785720000287586,0,cc6bcc33-18a9-49f5-91e5-061d94ab377d,Female,347.44,Deposit,2024-09-03,2024,9,P045,Pension Plan,2024-09-01,2024,Sunday,Clicked,1
C066,34,99185.99,821,Excellent,512162.3,2.98,60,Business,5.1636556735482495,0,d7ba6dca-894f-4f03-bf1d-42f188ccdf69,Male,378.09,Deposit,2024-03-21,2024,3,P027,Holiday Loan,2024-07-30,2024,Tuesday,Purchased,5
C019,68,21707.94,824,Excellent,859700.88,9.15,36,Education,39.603061368328824,0,0881b7df-5f0b-4484-b645-97a50877fba7,Male,133.59,Deposit,2024-08-18,2024,8,P012,Mutual Fund,2024-09-15,2024,Sunday,Clicked,6
C08,30,149558.11,730,Good,301428.72,11.19,60,Auto,2.0154622173281007,0,f2a22dd4-aff8-4576-932e-4b9b136f11ca,Male,1010.45,Deposit,2024-02-01,2024,2,P026,Emergency Loan,2024-05-08,2024,Wednesday,Viewed,8
C042,60,143068.54,660,Fair,467225.94,8.18,36,Auto,3.2657489899596372,0,129fecc6-8e6c-4c4b-b6f8-65524a84ed22,Female,366.64,Withdrawal,2023-11-21,2023,11,P08,Student Loan,2023-11-26,2023,Sunday,Purchased,4
C025,54,154096.83,655,Fair,236336.54,11.13,48,Personal,1.533688525584855,0,1aa2616a-42f2-4802-a20b-21fb859af5dc,Female,455.54,Deposit,2024-03-21,2024,3,P020,Gold Loan,2024-02-19,2024,Monday,Purchased,8
C010,24,124925.8,762,Excellent,536922.14,14.05,60,Business,4.297928370280599,0,16ffb9ab-5a07-42ea-879a-d18232473a9d,Female,164.45,Deposit,2023-09-26,2023,9,P032,Education Savings Plan,2024-04-05,2024,Friday,Viewed,1
C02,63,92518.46,627,Fair,976813.47,11.52,12,Auto,10.558038579544016,0,72f7f2a6-0109-421b-a695-cc491692ecd6,Female,1485.87,Withdrawal,2024-06-29,2024,6,P031,Technology Loan,2023-10-11,2023,Wednesday,Clicked,4
C02,27,116547.44,330,Poor,119981.12,13.66,12,Personal,1.0294616509809225,1,508a09ef-b50c-4224-b1b9-e680146d4c4e,Male,1765.06,Deposit,2024-03-22,2024,3,P029,Small Business Loan,2024-08-02,2024,Friday,Clicked,4
C026,25,116695.79,372,Poor,674521.82,4.65,24,Mortgage,5.780172703745354,1,b0b882bf-a592-4e71-bfd2-6aed53c9f49d,Male,292.88,Withdrawal,2024-06-19,2024,6,P031,Technology Loan,2024-05-01,2024,Wednesday,Clicked,9
C092,58,57813.74,736,Good,989000.01,2.79,36,Mortgage,17.10666028525399,0,db54a5f0-f0bc-4237-a3d4-413067121045,Male,825.84,Withdrawal,2024-07-22,2024,7,P04,Personal Loan,2024-04-07,2024,Sunday,Purchased,2
C045,47,83896.16,471,Poor,332035.75,13.27,12,Personal,3.95769901745205,0,01b16457-6795-4986-80f0-7d628734ab02,Male,1762.01,Withdrawal,2023-11-25,2023,11,P042,High-Yield Savings Account,2024-07-13,2024,Saturday,Clicked,10
C022,70,133646.97,620,Fair,185107.36,4.46,36,Personal,1.385047188125552,0,f5fbc8ed-6e43-48bf-83a7-a43bb268bb61,Male,592.82,Deposit,2023-12-26,2023,12,P06,Auto Loan,2023-10-25,2023,Wednesday,Clicked,7
C027,63,62893.66,518,Poor,384933.38,11.63,48,Education,6.120384471185171,0,2433a708-6a5b-4fff-b700-5c6d6b6663ef,Male,297.46,Deposit,2024-02-06,2024,2,P018,Auto Refinance,2024-05-24,2024,Friday,Purchased,8
C028,48,25554.73,460,Poor,780197.39,3.0,24,Auto,30.530449353211715,1,414222a6-cb5f-4d01-9084-73f9017dac5b,Female,349.2,Withdrawal,2023-10-05,2023,10,P041,Retirement Savings,2023-11-21,2023,Tuesday,Purchased,1
C060,36,56007.78,487,Poor,456978.38,14.42,24,Business,8.15919466902634,1,2327734c-718c-4d3a-8ae9-15fe87abb5ef,Female,1911.05,Deposit,2024-06-09,2024,6,P043,Money Market Account,2024-01-22,2024,Monday,Viewed,6
